id;reference-date;status;status-prev;status-after;counterparty-type;economic-sector-code;geographic-area;balance;limit-balance
3199;2019-05-01;1;0;0;;missing;missing; 10.752.52 ; 10.000.00 
3200;2019-10-01;1;0;0;;missing;missing;48.21; -   
3201;2019-07-01;1;0;0;;missing;missing;20.12; -   
3202;2019-06-01;1;0;0;;missing;missing;7.51; -   
3203;2019-07-01;1;0;0;;missing;missing;97.42; -   
3204;2019-09-01;1;0;0;;missing;missing;11.18; -   
3205;2019-04-01;1;0;0;;missing;missing;13.83; -   
3206;2019-02-01;1;0;0;;missing;missing;13.77; -   
3207;2019-12-01;1;0;0;;missing;missing;10.85; -   
3208;2019-10-01;1;0;0;;missing;missing;116.48; -   
3209;2019-04-01;1;0;0;;missing;missing;34.74; -   
3210;2019-08-01;1;0;0;;missing;missing; 2.125.91 ; 2.000.00 
3211;2019-03-01;1;0;0;;missing;missing;178.94; -   
3212;2019-04-01;1;0;0;;missing;missing;18.03; -   
3213;2019-11-01;1;0;0;;missing;missing;23.75; -   
3214;2019-07-01;1;0;0;;missing;missing;27.72; -   
3215;2019-07-01;1;0;0;;missing;missing;24.14; -   
3216;2019-04-01;1;0;0;;missing;missing;32.69; -   
3217;2019-05-01;1;0;0;;missing;missing;146.13; -   
3218;2019-07-01;1;0;0;;missing;missing;5.91; -   
3219;2019-07-01;1;0;0;;missing;missing;39.99; -   
3220;2019-06-01;1;0;0;;missing;missing;12.00; -   
3221;2019-03-01;1;0;0;;missing;missing;121.38; -   
3222;2019-06-01;1;0;0;;missing;missing;21.67; -   
3223;2019-01-01;1;0;0;;missing;missing;60.50; -   
3224;2019-10-01;1;0;0;;missing;missing;54.72; -   
3225;2019-03-01;1;0;0;;missing;missing;54.50; -   
3226;2019-04-01;1;0;0;;missing;missing; 1.647.85 ; 1.296.88 
3227;2019-04-01;1;0;0;;missing;missing;35.08; -   
3228;2019-04-01;1;0;0;;missing;missing;246.89; -   
3229;2019-07-01;1;0;0;;missing;missing; 28.589.03 ; 27.646.72 
3230;2019-06-01;1;0;0;;missing;missing; 2.680.93 ; 2.200.00 
3231;2019-12-01;1;0;0;;missing;missing;5.99; -   
3232;2019-04-01;1;0;0;;missing;missing;100.33; -   
3233;2019-07-01;1;0;0;;missing;missing;68.05; -   
3234;2019-07-01;1;0;0;;missing;missing;17.75; -   
3235;2019-07-01;1;0;0;;missing;missing;8.42; -   
3236;2019-05-01;1;0;0;;missing;missing; 8.635.73 ; 7.920.00 
3237;2019-10-01;1;0;0;;missing;missing;30.95; -   
3238;2019-04-01;1;0;0;;missing;missing;23.57; -   
3239;2019-04-01;1;0;0;;missing;missing;54.48; -   
3240;2019-02-01;1;0;0;;missing;missing;9.06; -   
3241;2019-09-01;1;0;0;;missing;missing; 40.540.77 ; 38.133.40 
3242;2019-04-01;1;0;0;;missing;missing;65.40; -   
3243;2019-05-01;1;0;0;;missing;missing;  ;  
3244;2019-07-01;1;0;0;;missing;missing;11.13; -   
3245;2019-03-01;1;0;0;;missing;missing;24.15; -   
3246;2019-10-01;1;0;0;;missing;missing;33.41; -   
3247;2019-10-01;1;0;0;;missing;missing;38.87; -   
3248;2019-03-01;1;0;0;;missing;missing;85.30; -   
3249;2019-11-01;1;0;0;;missing;missing;19.94; -   
3250;2019-11-01;1;0;0;;missing;missing;1.60; -   
3251;2019-06-01;1;0;0;;missing;missing;32.53; -   
3252;2019-07-01;1;0;0;;missing;missing;81.25; -   
3253;2019-02-01;1;0;0;;missing;missing; 3.105.83 ; 3.000.00 
3254;2019-03-01;1;0;0;;missing;missing;7.00; -   
3255;2019-04-01;1;0;0;;missing;missing;34.10; -   
3256;2019-10-01;1;0;0;;missing;missing;37.20; -   
3257;2019-09-01;1;0;0;;missing;missing; 3.537.39 ; -   
3258;2019-04-01;1;0;0;;missing;missing;2.09; -   
3259;2019-08-01;1;0;0;;missing;missing;103.65; -   
3260;2019-07-01;1;0;0;;missing;missing;  ;  
3261;2019-07-01;1;0;0;;missing;missing;45.29; -   
3262;2019-12-01;1;0;0;;missing;missing;14.09; -   
3263;2019-04-01;1;0;0;;missing;missing;12.55; -   
3264;2019-10-01;1;0;0;;missing;missing;79.17; -   
3265;2019-09-01;1;0;0;;missing;missing;91.39; -   
3266;2019-04-01;1;0;0;;missing;missing;20.76; -   
3267;2019-01-01;1;0;0;;missing;missing;70.54; -   
3268;2019-07-01;1;0;0;;missing;missing;31.45; -   
3269;2019-05-01;1;0;0;;missing;missing;217.63; -   
3270;2019-07-01;1;0;0;;missing;missing;18.03; -   
3271;2019-04-01;1;0;0;;missing;missing; 10.566.17 ; 8.797.47 
3272;2019-10-01;1;0;0;;missing;missing;8.70; -   
3273;2019-06-01;1;0;0;;missing;missing;22.84; -   
3274;2019-04-01;1;0;0;;missing;missing;30.71; -   
3275;2019-09-01;1;0;0;;missing;missing; 39.579.93 ; 31.000.00 
3276;2019-05-01;1;0;0;;missing;missing;82.51; -   
3277;2019-04-01;1;0;0;;missing;missing;10.38; -   
3278;2019-05-01;1;0;0;;missing;missing;12.70; -   
3279;2019-07-01;1;0;0;;missing;missing;38.24; -   
3280;2019-12-01;1;0;0;;missing;missing;11.54; -   
3281;2019-07-01;1;0;0;;missing;missing;75.95; -   
3282;2019-06-01;1;0;0;;missing;missing;1.01; -   
3283;2019-02-01;1;0;0;;missing;missing;67.25; -   
3284;2019-10-01;2;0;0;;missing;missing; 93.361.66 ; 92.150.91 
3285;2019-03-01;1;0;0;;missing;missing; 316.900.84 ; 299.314.64 
3286;2019-03-01;1;0;0;;missing;missing;107.04; -   
3287;2019-07-01;1;0;0;;missing;missing;12.51; -   
3288;2019-12-01;1;0;0;;missing;missing;21.40; -   
3289;2019-03-01;1;0;0;;missing;missing;77.66; -   
3290;2019-04-01;1;0;0;;missing;missing;78.24; -   
3291;2019-04-01;1;0;0;;missing;missing;45.10; -   
3292;2019-09-01;1;0;0;;missing;missing; 5.053.86 ; -   
3293;2019-06-01;1;0;0;;missing;missing;153.93; -   
3294;2019-02-01;1;0;0;;missing;missing;6.00; -   
3295;2019-02-01;1;0;0;;missing;missing;52.14; -   
3296;2019-06-01;1;0;0;;missing;missing;54.11; -   
3297;2019-04-01;1;0;0;;missing;missing;15.03; -   
3298;2019-07-01;1;0;0;;missing;missing;7.78; -   
3299;2019-03-01;2;0;0;;missing;missing; 4.808.48 ; 4.760.30 
3300;2019-09-01;1;0;0;;missing;missing; 3.102.66 ; 3.000.00 
3301;2019-04-01;1;0;0;;missing;missing;51.74; -   
3302;2019-02-01;1;0;0;;missing;missing;150.46; -   
3303;2019-07-01;1;0;0;;missing;missing;10.21; -   
3304;2019-04-01;1;0;0;;missing;missing;26.42; -   
3305;2019-04-01;1;0;0;;missing;missing;13.18; -   
3306;2019-10-01;1;0;0;;missing;missing;17.81; -   
3307;2019-12-01;1;0;0;;missing;missing;415.01; -   
3308;2019-09-01;1;0;0;;missing;missing;11.32; -   
3309;2019-07-01;1;0;0;;missing;missing;74.72; -   
3310;2019-04-01;1;0;0;;missing;missing;60.41; -   
3311;2019-10-01;1;0;0;;missing;missing;12.67; -   
3312;2019-09-01;1;0;0;;missing;missing;25.65; -   
3313;2019-03-01;1;0;0;;missing;missing;41.12; -   
3314;2019-03-01;1;0;0;;missing;missing;22.29; -   
3315;2019-08-01;1;0;0;;missing;missing;31.50; -   
3316;2019-04-01;1;0;0;;missing;missing; 3.270.48 ; 2.500.00 
3317;2019-10-01;1;0;0;;missing;missing;4.61; -   
3318;2019-09-01;1;0;0;;missing;missing; 53.764.23 ; 49.998.80 
3319;2019-07-01;1;0;0;;missing;missing;15.10; -   
3320;2019-09-01;1;0;0;;missing;missing;  ;  
3321;2019-10-01;1;0;0;;missing;missing;34.45; -   
3322;2019-07-01;1;0;0;;missing;missing;57.95; -   
3323;2019-07-01;1;0;0;;missing;missing;962.13; -   
3324;2019-07-01;1;0;0;;missing;missing;19.55; -   
3325;2019-11-01;1;0;0;;missing;missing;17.70; -   
3326;2019-04-01;1;0;0;;missing;missing;31.84; -   
3327;2019-10-01;1;0;0;;missing;missing;39.36; -   
3328;2019-09-01;1;0;0;;missing;missing;15.00; 95.000.00 
3329;2019-04-01;1;0;0;;missing;missing;55.00; -   
3330;2019-07-01;1;0;0;;missing;missing;36.41; -   
3331;2019-02-01;1;0;0;;missing;missing;10.05; -   
3332;2019-12-01;1;0;0;;missing;missing;10.24; -   
3333;2019-05-01;1;0;0;;missing;missing; 133.392.83 ; 137.000.00 
3334;2019-10-01;1;0;0;;missing;missing;21.55; -   
3335;2019-07-01;1;0;0;;missing;missing;10.91; -   
3336;2019-05-01;1;0;0;;missing;missing; 18.018.58 ; 18.000.00 
3337;2019-04-01;1;0;0;;missing;missing;94.83; -   
3338;2019-11-01;1;0;0;;missing;missing; -   ; -   
3339;2019-04-01;1;0;0;;missing;missing;53.91; -   
3340;2019-07-01;1;0;0;;missing;missing;1.75; -   
3341;2019-10-01;1;0;0;;missing;missing;15.08; -   
3342;2019-04-01;1;0;0;;missing;missing;657.42; -   
3343;2019-10-01;1;0;0;;missing;missing; 2.071.06 ; 2.000.00 
3344;2019-02-01;1;0;0;;missing;missing;29.96; -   
3345;2019-12-01;1;0;0;;missing;missing;47.77; -   
3346;2019-05-01;1;0;0;;missing;missing; 4.338.91 ; 4.193.55 
3347;2019-04-01;1;0;0;;missing;missing;44.26; -   
3348;2019-04-01;1;0;0;;missing;missing;14.42; -   
3349;2019-10-01;1;0;0;;missing;missing;12.80; -   
3350;2019-04-01;1;0;0;;missing;missing;16.37; -   
3351;2019-11-01;1;0;0;;missing;missing; 1.667.38 ; -   
3352;2019-09-01;1;0;0;;missing;missing;211.14; -   
3353;2019-07-01;1;0;0;;missing;missing;43.36; -   
3354;2019-09-01;1;0;0;;missing;missing;21.75; -   
3355;2019-07-01;1;0;0;;missing;missing;37.77; -   
3356;2019-05-01;1;0;0;;missing;missing;14.60; -   
3357;2019-03-01;1;0;0;;missing;missing;41.13; -   
3358;2019-11-01;1;0;0;;missing;missing;28.05; -   
3359;2019-10-01;1;0;0;;missing;missing;23.28; -   
3360;2019-10-01;1;0;0;;missing;missing;32.92; -   
3361;2019-10-01;1;0;0;;missing;missing;78.81; -   
3362;2019-10-01;1;0;0;;missing;missing;7.25; -   
3363;2019-02-01;1;0;0;;missing;missing;145.39; -   
3364;2019-09-01;1;0;0;;missing;missing;37.82; -   
3365;2019-03-01;1;0;0;;missing;missing; 2.627.73 ; 2.000.00 
3366;2019-11-01;1;0;0;;missing;missing; 3.081.35 ; 3.000.00 
3367;2019-06-01;1;0;0;;missing;missing;5.00; -   
3368;2019-10-01;1;0;0;;missing;missing;29.70; -   
3369;2019-11-01;1;0;0;;missing;missing;25.75; -   
3370;2019-07-01;1;0;0;;missing;missing;5.05; -   
3371;2019-04-01;1;0;0;;missing;missing;127.26; -   
3372;2019-07-01;1;0;0;;missing;missing;16.93; -   
3373;2019-06-01;1;0;0;;missing;missing; 8.473.86 ; 8.096.66 
3374;2019-07-01;1;0;0;;missing;missing;31.73; -   
3375;2019-07-01;1;0;0;;missing;missing;32.78; -   
3376;2019-04-01;1;0;0;;missing;missing;147.83; -   
3377;2019-02-01;1;0;0;;missing;missing;13.19; -   
3378;2019-04-01;1;0;0;;missing;missing;31.94; -   
3379;2019-04-01;1;0;0;;missing;missing;55.40; -   
3380;2019-12-01;1;0;0;;missing;missing;3.35; -   
3381;2019-10-01;1;0;0;;missing;missing;9.35; -   
3382;2019-07-01;1;0;0;;missing;missing;384.38; -   
3383;2019-04-01;1;0;0;;missing;missing;23.14; -   
3384;2019-09-01;1;0;0;;missing;missing; 9.623.60 ; 6.422.27 
3385;2019-12-01;1;0;0;;missing;missing;6.51; -   
3386;2019-04-01;1;0;0;;missing;missing;48.33; -   
3387;2019-11-01;1;0;0;;missing;missing;6.45; -   
3388;2019-08-01;1;0;0;;missing;missing;150.33; -   
3389;2019-04-01;1;0;0;;missing;missing;79.87; -   
3390;2019-08-01;1;0;0;;missing;missing;15.73; -   
3391;2019-07-01;1;0;0;;missing;missing;29.74; -   
3392;2019-04-01;1;0;0;;missing;missing;47.19; -   
3393;2019-04-01;1;0;0;;missing;missing;27.40; -   
3394;2019-10-01;1;0;0;;missing;missing;28.79; -   
3395;2019-06-01;1;0;0;;missing;missing;8.75; -   
3396;2019-05-01;1;0;0;;missing;missing;5.80; -   
3397;2019-05-01;1;0;0;;missing;missing; 4.566.19 ; 3.600.00 
3398;2019-04-01;1;0;0;;missing;missing;17.82; -   
3399;2019-04-01;1;0;0;;missing;missing;30.38; -   
3400;2019-05-01;1;0;0;;missing;missing; 70.965.01 ; 64.295.00 
3401;2019-05-01;1;0;0;;missing;missing;24.83; -   
3402;2019-08-01;1;0;0;;missing;missing;6.45; 151.947.27 
3403;2019-06-01;1;0;0;;missing;missing;13.25; -   
3404;2019-04-01;1;0;0;;missing;missing;280.09; -   
3405;2019-04-01;1;0;0;;missing;missing;115.39; -   
3406;2019-04-01;1;0;0;;missing;missing;23.46; -   
3407;2019-04-01;1;0;0;;missing;missing;69.05; -   
3408;2019-03-01;1;0;0;;missing;missing; 1.384.44 ; 1.377.06 
3409;2019-04-01;1;0;0;;missing;missing;29.41; -   
3410;2019-04-01;1;0;0;;missing;missing;27.67; -   
3411;2019-10-01;1;0;0;;missing;missing;49.11; -   
3412;2019-10-01;1;0;0;;missing;missing;4.92; -   
3413;2019-07-01;1;0;0;;missing;missing;156.67; -   
3414;2019-07-01;1;0;0;;missing;missing;74.18; -   
3415;2019-03-01;1;0;0;;missing;missing;60.59; -   
3416;2019-04-01;1;0;0;;missing;missing;47.89; -   
3417;2019-02-01;1;0;0;;missing;missing;334.92; -   
3418;2019-04-01;1;0;0;;missing;missing;37.48; -   
3419;2019-12-01;1;0;0;;missing;missing;12.00; -   
3420;2019-06-01;1;0;0;;missing;missing;19.08; -   
3421;2019-10-01;1;0;0;;missing;missing;27.64; -   
3422;2019-10-01;1;0;0;;missing;missing;55.43; -   
3423;2019-08-01;1;0;0;;missing;missing;  ;  
3424;2019-07-01;1;0;0;;missing;missing;23.86; -   
3425;2019-02-01;1;0;0;;missing;missing;9.62; -   
3426;2019-07-01;1;0;0;;missing;missing;12.30; -   
3427;2019-05-01;1;0;0;;missing;missing; 13.490.56 ; 12.500.00 
3428;2019-02-01;1;0;0;;missing;missing;57.12; -   
3429;2019-11-01;1;0;0;;missing;missing;194.06; -   
3430;2019-05-01;1;0;0;;missing;missing;43.92; -   
3431;2019-12-01;1;0;0;;missing;missing;55.42; -   
3432;2019-12-01;1;0;0;;missing;missing;17.50; -   
3433;2019-09-01;1;0;0;;missing;missing;11.37; -   
3434;2019-05-01;1;0;0;;missing;missing;6.45; -   
3435;2019-04-01;1;0;0;;missing;missing;13.78; -   
3436;2019-12-01;1;0;0;;missing;missing;51.78; -   
3437;2019-09-01;2;0;0;;missing;missing; 170.835.55 ; 190.171.18 
3438;2019-05-01;1;0;0;;missing;missing; 40.945.77 ; 30.987.41 
3439;2019-09-01;1;0;0;;missing;missing; 8.407.35 ; 6.049.78 
3440;2019-06-01;1;0;0;;missing;missing;386.63; -   
3441;2019-03-01;1;0;0;;missing;missing;41.91; -   
3442;2019-02-01;1;0;0;;missing;missing;55.92; -   
3443;2019-10-01;1;0;0;;missing;missing;131.25; -   
3444;2019-09-01;1;0;0;;missing;missing;5.43; -   
3445;2019-10-01;1;0;0;;missing;missing;9.83; -   
3446;2019-04-01;1;0;0;;missing;missing;70.25; -   
3447;2019-07-01;1;0;0;;missing;missing;21.71; -   
3448;2019-10-01;1;0;0;;missing;missing;61.76; -   
3449;2019-10-01;1;0;0;;missing;missing;34.17; -   
3450;2019-05-01;1;0;0;;missing;missing; 3.519.09 ; 2.315.83 
3451;2019-06-01;1;0;0;;missing;missing;24.36; -   
3452;2019-10-01;1;0;0;;missing;missing;21.34; -   
3453;2019-10-01;1;0;0;;missing;missing;28.29; -   
3454;2019-10-01;1;0;0;;missing;missing;10.45; -   
3455;2019-04-01;1;0;0;;missing;missing;214.83; -   
3456;2019-10-01;1;0;0;;missing;missing;9.83; -   
3457;2019-10-01;1;0;0;;missing;missing;27.05; -   
3458;2019-05-01;1;0;0;;missing;missing;101.01; -   
3459;2019-09-01;1;0;0;;missing;missing;10.50; -   
3460;2019-10-01;1;0;0;;missing;missing;1.83; -   
3461;2019-04-01;1;0;0;;missing;missing; 1.374.93 ; -   
3462;2019-08-01;1;0;0;;missing;missing;107.00; -   
3463;2019-04-01;1;0;0;;missing;missing;25.26; -   
3464;2019-03-01;1;0;0;;missing;missing;8.83; -   
3465;2019-04-01;1;0;0;;missing;missing;30.92; -   
3466;2019-10-01;2;0;0;;missing;missing; 3.339.50 ; 3.000.00 
3467;2019-10-01;1;0;0;;missing;missing;5.30; -   
3468;2019-03-01;1;0;0;;missing;missing; 3.840.07 ; -   
3469;2019-03-01;1;0;0;;missing;missing;21.39; -   
3470;2019-09-01;1;0;0;;missing;missing;81.44; -   
3471;2019-05-01;1;0;0;;missing;missing;78.13; -   
3472;2019-10-01;1;0;0;;missing;missing;15.23; -   
3473;2019-09-01;1;0;0;;missing;missing;28.63; -   
3474;2019-10-01;1;0;0;;missing;missing;25.49; -   
3475;2019-04-01;1;0;0;;missing;missing;19.97; -   
3476;2019-07-01;1;0;0;;missing;missing;2.32; -   
3477;2019-07-01;1;0;0;;missing;missing;43.95; -   
3478;2019-02-01;1;0;0;;missing;missing;31.88; -   
3479;2019-07-01;1;0;0;;missing;missing;218.33; -   
3480;2019-04-01;1;0;0;;missing;missing;19.44; -   
3481;2019-05-01;1;0;0;;missing;missing;12.00; -   
3482;2019-04-01;1;0;0;;missing;missing;5.03; -   
3483;2019-09-01;1;0;0;;missing;missing;14.50; -   
3484;2019-09-01;1;0;0;;missing;missing;11.75; -   
3485;2019-10-01;1;0;0;;missing;missing;34.40; -   
3486;2019-04-01;1;0;0;;missing;missing;511.89; -   
3487;2019-04-01;1;0;0;;missing;missing; 5.321.22 ; 3.882.91 
3488;2019-02-01;1;0;0;;missing;missing;9.18; -   
3489;2019-11-01;1;0;0;;missing;missing;19.17; -   
3490;2019-10-01;1;0;0;;missing;missing;45.09; -   
3491;2019-09-01;1;0;0;;missing;missing;27.31; -   
3492;2019-03-01;1;0;0;;missing;missing; 6.201.53 ; 6.000.00 
3493;2019-12-01;1;0;0;;missing;missing;8.00; -   
3494;2019-09-01;1;0;0;;missing;missing; 5.335.44 ; 4.920.00 
3495;2019-05-01;1;0;0;;missing;missing;5.43; -   
3496;2019-04-01;1;0;0;;missing;missing;104.46; -   
3497;2019-04-01;1;0;0;;missing;missing;6.00; -   
3498;2019-09-01;1;0;0;;missing;missing;21.87; -   
3499;2019-08-01;1;0;0;;missing;missing;68.50; -   
3500;2019-05-01;1;0;0;;missing;missing;98.79; -   
3501;2019-04-01;1;0;0;;missing;missing;24.52; -   
3502;2019-07-01;1;0;0;;missing;missing;86.79; -   
3503;2019-09-01;1;0;0;;missing;missing;26.85; -   
3504;2019-05-01;1;0;0;;missing;missing;20.48; -   
3505;2019-07-01;1;0;0;;missing;missing;12.73; -   
3506;2019-09-01;1;0;0;;missing;missing;29.34; -   
3507;2019-07-01;1;0;0;;missing;missing;31.68; -   
3508;2019-04-01;1;0;0;;missing;missing;26.14; -   
3509;2019-07-01;1;0;0;;missing;missing; 9.855.20 ; -   
3510;2019-04-01;1;0;0;;missing;missing;5.01; -   
3511;2019-09-01;1;0;0;;missing;missing;491.12; -   
3512;2019-04-01;1;0;0;;missing;missing;36.68; -   
3513;2019-12-01;1;0;0;;missing;missing;22.61; -   
3514;2019-07-01;1;0;0;;missing;missing;20.93; -   
3515;2019-04-01;1;0;0;;missing;missing;3.50; -   
3516;2019-10-01;1;0;0;;missing;missing;25.61; -   
3517;2019-12-01;1;0;0;;missing;missing;69.40; -   
3518;2019-10-01;1;0;0;;missing;missing;21.49; -   
3519;2019-12-01;1;0;0;;missing;missing;18.83; -   
3520;2019-06-01;1;0;0;;missing;missing;158.69; -   
3521;2019-04-01;1;0;0;;missing;missing; 3.220.13 ; 3.000.00 
3522;2019-04-01;1;0;0;;missing;missing;22.91; -   
3523;2019-02-01;1;0;0;;missing;missing;13.02; -   
3524;2019-04-01;1;0;0;;missing;missing;12.96; -   
3525;2019-07-01;1;0;0;;missing;missing;26.16; -   
3526;2019-05-01;1;0;0;;missing;missing; 46.631.28 ; 38.909.77 
3527;2019-07-01;1;0;0;;missing;missing; 7.131.88 ; 6.511.66 
3528;2019-04-01;1;0;0;;missing;missing;55.55; -   
3529;2019-10-01;1;0;0;;missing;missing;3.40; -   
3530;2019-05-01;1;0;0;;missing;missing;195.25; -   
3531;2019-04-01;1;0;0;;missing;missing;12.81; -   
3532;2019-10-01;1;0;0;;missing;missing;22.81; -   
3533;2019-04-01;1;0;0;;missing;missing;12.50; -   
3534;2019-09-01;1;0;0;;missing;missing;32.35; -   
3535;2019-10-01;1;0;0;;missing;missing;5.99; -   
3536;2019-11-01;1;0;0;;missing;missing; 22.570.45 ; 21.254.51 
3537;2019-10-01;1;0;0;;missing;missing;13.82; -   
3538;2019-09-01;1;0;0;;missing;missing;65.61; -   
3539;2019-04-01;1;0;0;;missing;missing;46.96; -   
3540;2019-04-01;1;0;0;;missing;missing;10.77; -   
3541;2019-08-01;1;0;0;;missing;missing;92.01; -   
3542;2019-04-01;1;0;0;;missing;missing;33.18; -   
3543;2019-04-01;1;0;0;;missing;missing;16.87; -   
3544;2019-03-01;1;0;0;;missing;missing;15.88; -   
3545;2019-04-01;1;0;0;;missing;missing;18.73; -   
3546;2019-07-01;1;0;0;;missing;missing;13.67; -   
3547;2019-04-01;10000;0;0;;missing;missing; 66.133.77 ; 65.604.17 
3548;2019-06-01;1;0;0;;missing;missing;8.69; -   
3549;2019-07-01;1;0;0;;missing;missing;40.48; -   
3550;2019-04-01;1;0;0;;missing;missing;57.03; -   
3551;2019-05-01;1;0;0;;missing;missing;51.13; -   
3552;2019-05-01;1;0;0;;missing;missing;96.31; -   
3553;2019-12-01;1;0;0;;missing;missing;33.23; -   
3554;2019-09-01;1;0;0;;missing;missing;27.70; -   
3555;2019-07-01;1;0;0;;missing;missing;40.83; -   
3556;2019-04-01;1;0;0;;missing;missing;9.97; -   
3557;2019-11-01;1;0;0;;missing;missing;22.91; -   
3558;2019-04-01;1;0;0;;missing;missing;179.96; -   
3559;2019-12-01;1;0;0;;missing;missing;13.46; -   
3560;2019-04-01;1;0;0;;missing;missing;40.62; -   
3561;2019-12-01;1;0;0;;missing;missing;14.52; -   
3562;2019-03-01;1;0;0;;missing;missing;111.29; -   
3563;2019-05-01;1;0;0;;missing;missing; 2.787.71 ; -   
3564;2019-10-01;1;0;0;;missing;missing; 1.042.16 ; -   
3565;2019-06-01;1;0;0;;missing;missing;12.43; -   
3566;2019-08-01;1;0;0;;missing;missing;24.70; -   
3567;2019-07-01;1;0;0;;missing;missing;14.05; -   
3568;2019-07-01;1;0;0;;missing;missing;60.40; -   
3569;2019-09-01;1;0;0;;missing;missing;44.15; -   
3570;2019-12-01;1;0;0;;missing;missing;20.88; -   
3571;2019-05-01;1;0;0;;missing;missing;58.10; -   
3572;2019-10-01;1;0;0;;missing;missing;34.01; -   
3573;2019-06-01;1;0;0;;missing;missing;11.53; -   
3574;2019-12-01;1;0;0;;missing;missing;15.55; -   
3575;2019-04-01;1;0;0;;missing;missing; 5.862.68 ; 3.106.84 
3576;2019-07-01;1;0;0;;missing;missing;27.52; -   
3577;2019-03-01;1;0;0;;missing;missing;16.92; -   
3578;2019-07-01;1;0;0;;missing;missing;12.78; -   
3579;2019-05-01;1;0;0;;missing;missing;59.74; -   
3580;2019-11-01;1;0;0;;missing;missing;59.51; -   
3581;2019-06-01;20000;0;0;;missing;missing; 2.994.38 ; 3.000.00 
3582;2019-10-01;1;0;0;;missing;missing;100.79; -   
3583;2019-09-01;1;0;0;;missing;missing; 14.459.22 ; 13.643.48 
3584;2019-02-01;1;0;0;;missing;missing;275.07; -   
3585;2019-08-01;1;0;0;;missing;missing;12.04; -   
3586;2019-10-01;1;0;0;;missing;missing;3.79; -   
3587;2019-04-01;1;0;0;;missing;missing;201.71; -   
3588;2019-11-01;1;0;0;;missing;missing;4.38; -   
3589;2019-04-01;1;0;0;;missing;missing;117.90; -   
3590;2019-06-01;1;0;0;;missing;missing;2.84; -   
3591;2019-11-01;1;0;0;;missing;missing;112.97; -   
3592;2019-10-01;1;0;0;;missing;missing; 6.709.69 ; 6.667.77 
3593;2019-04-01;1;0;0;;missing;missing;428.07; -   
3594;2019-03-01;1;0;0;;missing;missing;25.31; -   
3595;2019-10-01;1;0;0;;missing;missing;13.68; -   
3596;2019-04-01;1;0;0;;missing;missing; 2.379.81 ; -   
3597;2019-10-01;1;0;0;;missing;missing;9.90; -   
